VoteCount,Rating,Title,Season_Count,Episode_Count,Actors,cat_drama,cat_family,cat_action,cat_comedy,cat_romance,cat_adventure,cat_crime,cat_thriller,cat_horror,cat_mystery,cat_war,cat_fantasy,cat_sci-fi,cat_music,cat_biography,cat_documentary,cat_news,cat_sport,cat_animation,cat_reality-tv,cat_talk-show,cat_game-show,Release_Year,IsEnded,Classification_Int
0.0,5.667680105750162,Bilalfa,3,347,"Bilal Yilmazlar, Mehmet Ali Özdemir, Pelin Baynazoglu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2021,0,3
0.0,5.667680105750162,Bilgin Çocuklar,1,26,Emre Yurttakalin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2022,0,1
15.0,6.8,Bilin Deneyin,2,14,"Asude Altintas, Cihan Özalevli, Ozan Güven",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,1,2
0.0,5.667680105750162,Bilirkisi Degiliz,2,10,"Sait Furkan Teke, Ömer Topcu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2020,0,2
92.0,8.0,Biltmore Oteli Cinayeti,1,6,"Alp Ilkman, Isil Mete, Özkan Karadar",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2023,0,1
3400.0,5.3,Binbir Gece,3,90,"Halit Ergenç, Bergüzar Korel, Tardu Flordun",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,1,3
254.0,7.3,Bir Aile Hikayesi,1,25,"Ayça Aysin Turan, Alp Navruz, Nihan Büyükagaç",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,1,1
55.0,6.1,Bir Annenin Günahi,2,18,"Songül Öden, Birkan Sokullu, Celil Nalçakan",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,1,2
0.0,5.667680105750162,Bir As Hikayesi,1,5,"Özge Özberk, Musa Uzunlar, Mert Yazicioglu",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,1,1
766.0,6.7,Bir Aşk Hikâyesi,1,26,Riza Sönmez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2013,1,1
29000.0,8.5,Bir Baskadir,2,36,"Seçkin Özdemir, Damla Sönmez, Yamaç Telli",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,1,2
0.0,5.667680105750162,Bir Bogaz Efsanesi: Vapurlar,1,8,"Öykü Karayel, Fatih Artman, Funda Eryigit",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,1,1
346.0,5.9,Bir Deli Rüzgar,1,2,"Murat Utku, Ahmet Güleryüz, Salih Yosmaoglu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2018,1,1
47.0,4.7,Bir Deli Sevda,2,29,"Aslihan Gürbüz, Engin Akyürek, Melisa Sözen",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,1,2
32.0,4.0,Bir Deniz Hikayesi,1,6,"Pinar Deniz, Berk Cankat, Almila Ada",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,1,1
167.0,7.2,Bir Derdim Var,1,4,"Erkan Kolçak Köstendil, Cansu Tosun, Erdinç Gülener",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,1,1
0.0,5.667680105750162,Bir Dövüsçünün Dünya Maceralari,1,6,"Birce Akalay, Mert Firat, Engin Hepileri",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,1,1
30.0,5.4,Bir Dünya Yaşam,1,4,Ertan Balaban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2013,0,1
22.0,4.3,Bir Ferhat ile Şirin hikayesi,3,135,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2012,1,3
0.0,5.667680105750162,Bir Filmin Hikayesi,1,26,"Ilhami Adsal, Sedef Avci, Murat Aydin",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003,1,1
0.0,5.667680105750162,Bir Gunah Gibi,1,8,"Miraç Sözer, Larissa Lara Türközer, Ali Karadagli",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,1,1
0.0,5.667680105750162,Bir Insan,1,1,"Hale Soygazi, Kayhan Yildizoglu, Bora Ayanoglu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2009,1,1
1600.0,6.5,Bir Istanbul Masali,1,26,"Özge Borak, Burak Hakki, Hande Soral",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003,1,1
22.0,5.0,Bir Kadin Tanidim,1,26,"Birtanem Candaner, Tolga Üstün",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2011,1,1
0.0,5.667680105750162,Bir Kare Bir Anlam,2,29,"Sonia Özlem Ivelik, Ahu Türkpençe, Mehmet Aslantug",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,1,2
387.0,6.0,Bir Küçük Gün Isigi,1,14,"Ekin Türkmen, Ertan Saban, Savas Özdemir",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,1,1
389.0,4.9,Bir Litre Gözyasi,1,6,"Onur Huseyin Kilinç, Huseyin Taskin",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2018,1,1
11.0,4.6,Bir Milyon Canli Para,2,36,"Seray Kaya, Berk Oktay, Tugçe Açikgöz",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,1,2
74.0,4.3,Bir Mucize Olsun,2,15,"Miray Daner, Tolga Tekin, Mert Yazicioglu",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,1,2
478.0,6.1,Bir Peri Masali,1,6,"Tolga Üstün, Mesut Yar, Engin Altan Düzyatan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2022,1,1
0.0,5.667680105750162,Bir Resim Bir Hikaye,1,3,"Furkan Palali, Su Kutlu, Cihan Ünal",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,1,1
16.0,4.0,Bir Sansim Olsa,1,13,"Alina Boz, Taro Emir Tekin, Nazan Kesal",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,1,1
68.0,6.7,Bir Sifa Bagimlisinin Itiraflari,2,117,"Gülveli Kaya, Teymur Rzayev, Kemal Iskender",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2021,1,2
0.0,5.667680105750162,Bir Sorun mu Var?,2,27,Ahu Sungur,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,1,2
6.0,9.5,Bir Tugan,1,6,"Ela Basak Atakan, Deniz Tezuçan, Banu Ozmen",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2022,1,1
189.0,4.8,Bir Umut Yeter,1,7,Ali Sunal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,1,1
23.0,5.6,Bir Yastikta,1,1,Nazgul Kenzhatay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2013,1,1
0.0,5.667680105750162,Bir Yastikta Kocayalim,1,6,"Tolgahan Sayisman, Esra Bilgiç, Hazal Subasi",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,1,1
2400.0,5.2,Bir Yeraltı Sit-Com'u,1,26,"Özge Borak, Bülent Emrah Parlak, Erdal Tosun",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,1,1
19.0,4.6,Bir Zahmet,2,105,"Volkan Özler, Zafer Akinci",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,1,2
0.0,5.667680105750162,Bir Zamanlar,1,10,"Hasan Can Kaya, Ezgi Gör, Günay Karacaoglu",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,1,1
580.0,7.3,Bir Zamanlar Kibris,2,56,"Mümtaz Sevinç, Nebil Özgentürk, Sumru Yavrucuk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2021,1,2
1400.0,5.3,Bir Zamanlar Çukurova,1,26,Gokhan Yikilkan,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,1,1
966.0,6.3,Bir bulut olsam,1,6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2009,1,1
169.0,4.5,Bir zamanlar Osmanlı: Kıyam,2,24,"Ahmet Kural, Pelin Karahan, Serkan Çayoglu",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,1,2
198.0,6.4,Bir Çocuk Sevdim,2,3,"Türkan Soray, Hazim Körmükcü, Firat Tanis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,1,2
0.0,5.667680105750162,Bir Ömür Yetmez,4,141,"Hilal Altinbilek, Bülent Polat, Sibel Tasçioglu",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,1,3
0.0,5.667680105750162,Bire Bir,2,39,"Bülent Inal, Çetin Tekindor, Gülcan Arslan",1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,1,2
57.0,3.8,Biri Bizi Gözetliyor,1,26,"Naz Elmas, Mert Firat, Nazan Kesal",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,1,1
0.0,5.667680105750162,Birim K9,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2021,1,1
0.0,5.667680105750162,Birlik Sokak,1,2,"Mischa Zickler, Öykü Serter",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2015,1,1
176.0,4.0,Bitmeyen Sarki,1,26,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2010,1,1
3900.0,5.8,Biz Kimden Kaçıyorduk Anne?,2,32,"Bergüzar Korel, Bülent Inal, Tuncer Salman",1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2023,1,2
483.0,7.3,Biz size asik olduk,1,26,"Erdem Akakçe, Ilker Aksum, Sevinç Gürsen Akyildiz",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002,1,1
463.0,6.4,Bizden Olur Mu,1,10,"Sarp Bozkurt, Deniz Isin, Berkay Tulumbaci",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,1,1
329.0,5.7,Bizi Ayiran Çizgi,1,5,"Hazal Subasi, Ozan Dolunay",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,1,1
0.0,5.667680105750162,Bizim Edebiyatimiz,1,26,Mehmet Onder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2021,1,1
144.0,5.7,Bizim Evin Halleri,5,10,"Mert Firat, Serhat Mustafa Kiliç, Tolga Tekin",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,1,3
3300.0,6.5,Bizim Hikaye,2,70,"Paul Abbott, Hazal Kaya, Burak Deniz, Reha Özcan",1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,1,2
0.0,5.667680105750162,Bizim Köyün Kizlari,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2021,1,1
97.0,2.8,Bizim Okul,1,7,"Zeki Alasya, Levent Ülgen, Cem Davran",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,1,1
19.0,5.5,Bizim Sokak,1,13,"Ciguli, Mete Yavasoglu, Peri Mehtap Çiçek",1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,1,1
85.0,5.0,Bizim Yenge,1,18,"Tülin Özen, Sebnem Bozoklu, Ilker Aksum",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,1,1
669.0,7.6,Biçak Sirti,2,30,"Fikret Kuskan, Nejat Isler, Mehmet Günsür",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,1,2
45.0,7.6,Bobin Kafa,1,3,"Ozan Sarigül, Sadie Sink, Dave Bautista",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,0,1
659.0,6.0,Bodrum Masalı,2,42,"Timuçin Esen, Sevval Sam, Dilan Çiçek Deniz",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1,2
0.0,5.667680105750162,Bodrum da Yarim Yamalak,1,26,"Ulas Kocer, Canan Karaca, Merve Yazici Oglu",1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1,1
891.0,6.7,Bonkis,2,15,"Vildan Atasever, Öykü Naz Altay, Deniz Tezuysal",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,1,2
30.0,6.7,Boom by Ibrahim Selim,2,24,"Ibrahim Selim, Pinar Deniz, Nilperi Sahinkaya",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2020,1,2
28.0,6.2,Boxun Yildizlari,1,77,"Asena, Berna Canbeldek, Bilgehan Demir",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,1,1
85.0,5.0,Boynu Bükükler,1,7,"Ahmet Saraçoglu, Anil Altan, Gün Koper",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,1,1
3600.0,8.0,Bozkır,2,18,"Yigit Özsener, Bülent Düzgünoglu, Ekin Koç",1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2018,0,2
86.0,9.6,Bozuk Mikrofon,2,23,"Özgür Turhan, Deniz Bagdas",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2022,0,2
1300.0,6.2,Bu Gece,4,156,"Ibrahim Selim, Buse Kara, Mert Efe Günaydin",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2018,0,3
16.0,6.9,Bu Iliski Nasil Kurtulur,1,26,"Yigitcan Erdogan, Tancan Fumen, Mert Gunhan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2020,1,1
225.0,6.4,Bu Kalp Seni Unutur Mu?,2,17,"Bülent Inal, Melis Birkan, Okan Yalabik",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,1,2
35.0,6.7,Bu Kizin Öyküsü,1,9,"Begüm Cana Özgür, Mizgin Ay, Tugçe Akgün",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2018,1,1
18.0,3.6,Bu Sayilmaz,1,3,"Binnur Kaya, Settar Tanriögen, Mustafa Üstündag",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,1,1
0.0,5.667680105750162,Bu Sehrin Çocuklari,1,20,"Kerem Bürsin, Gürkan Uygun, Leyla Lydia Tugutlu",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,1,1
3600.0,6.6,Bu Şehir Arkandan Gelecek,1,26,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,1,1
0.0,5.667680105750162,Budala Soyguncular,1,26,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,1,1
8.0,8.0,Bugün Ne Oldu?,4,383,"Nevsin Mengü, Oguzhan Ugur, Mesut Çevik",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2020,0,3
225.0,6.0,Bugünün Saraylisi,2,37,"Baris Arduç, Cansu Tosun, Begüm Akkaya",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,1,2
129.0,1.2,Bulusma,2,9,"Enes Batur, Halil Ibrahim Göker, Baturay Anar",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2021,1,2
0.0,5.667680105750162,Burada Hayat Var,4,4,"Emre Tetikel, Imran Salkan, Candan Yüceer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2011,1,3
69.0,5.2,Burada Laf Çok,3,5,"Mesut Yar, Deniz Ugur, Zeynep Eronat",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2011,1,3
33.0,5.3,Buralarin Yabancisiyiz,1,6,"Chaby Han, J.J. Moriasi, Michele Cedolin",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2021,1,1
0.0,5.667680105750162,Business Daily,1,26,Selin Küçük,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2011,0,1
0.0,5.667680105750162,Business Review,1,26,Selin Küçük,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2011,0,1
9.0,3.4,Buyuk Sir,1,26,"Sivan Binici, Irfan Kilinc, Kutay Sungar",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,1,1
89.0,6.0,Buyur Bi de Burdan Bak,2,24,"Ceyda Düvenci, Ilker Aksum, Giray Altinok",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,1,2
81.0,2.6,Buzda Dans,1,1,"Gamze Özçelik, Behzat Uygur, Alinur Velidedeoglu",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2007,1,1
8200.0,8.1,Börü,1,6,"Alper Caglar, Ahu Türkpençe, Serkan Çayoglu, Emir Benderlioglu",0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2018,1,1
185.0,6.7,Böyle Bitmesin,2,6,"Nergis Öztürk, Cemal Toktas, Yeliz Kuvanci",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,1,2
275.0,2.7,Bücür Cadı,1,3,"Halit Ergenç, Sedef Avci, Selma Ergeç",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,1,1
109.0,4.8,Bütün Çocuklarim,1,1,"Yunus Bülbül, Sezer Güvenirgil, Merve Erdogan",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,1,1
73.0,3.0,Büyük Bulusma,1,26,"Gökçe Akyildiz, Alpay Kemal Atalan, Ceren Benderlioglu",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,1,1
9.0,3.2,Büyük Degisim,4,155,"Ali Sürmeli, Turgay Tanülkü, Ümit Acar",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,1,3
0.0,5.667680105750162,Büyük Günahlar,1,8,Kemal Dogulu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2005,1,1
9.0,3.0,Büyük Teklif,1,26,"Nazan Diper, Orhan Edip Ertürk, Sait Genay",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,1,1
6.0,7.0,Büyük Tikinma,1,26,Halit Ergenç,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2021,1,1
125.0,3.5,Büyük Yalan,2,16,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2004,1,2
315.0,2.2,Büyümüs de Küçülmüs,2,30,"Halil Ergün, Emrah, Hülya Darcan",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003,1,2
35.0,5.0,Cadde Cadde Istanbul,1,26,"Sevinç Aktansel, Kerem Altaylar, Ömür Arpaci",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2021,1,1
27.0,3.7,Cam Kiriklari,1,6,"Merve Yilmaz, Beste Kanar",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2009,1,1
861.0,5.8,Cam Tavanlar,1,4,"Nursel Ergin, Ipek Tenolcay, Kadir Kandemir",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,1,1
1400.0,5.6,Camdaki Kız,1,8,"Bensu Soral, Kubilay Aka, Utku Ates",1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,1,1
71.0,3.9,Camdan Pabuçlar,3,82,"Burcu Biricik, Selma Ergeç, Feyyaz Serifoglu",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,1,3
411.0,6.6,Can Kiriklari,1,6,"Ibrahim Celikkol, Tardu Flordun, Berke Hürcan",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,1,1
6.0,9.5,Can Sungur ve Yakin Evren,1,4,"Hande Dogandemir, Funda Eryigit, Seçkin Özdemir",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0,1
0.0,5.667680105750162,Can Yesilyurt,3,46,"Can Sungur, Uzay Zuhal, Ceren Sungur",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,1,3
0.0,5.667680105750162,Can ve Ailesi,1,26,Pis Yedili,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,1,1
26.0,6.6,Can't Run from Love,1,26,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,1,1
0.0,5.667680105750162,Canan,1,24,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,1,1
5.0,7.0,Candas Tolga Isik ile Az Önce Konustum,1,1,"Gamze Özçelik, Erdinç Gülener, Semsi Inkaya",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,0,1
147.0,3.1,Canevim,2,3,"Candas Tolga Isik, Gülse Birsel, Muharrem Ince",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,1,2
1200.0,7.5,Canim Ailem,1,17,"Biran Damla Yilmaz, Aras Aydin, Özgür Çevik",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,1,1
69.0,6.8,Canim Annem,2,63,"Ozan Güven, Sebnem Bozoklu, Ugur Yücel",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,0,2
94.0,2.8,Canim Babam,3,370,"Aysun Güven, Yavuz Pekdiker, Birhan Tut",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,1,3
67.0,4.1,Canimin Içi,1,11,"Mehmet Aslantug, Özge Özberk, Neslihan Atagül",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,1,1
65.0,5.2,Cemile,2,50,"Perran Kutman, Levent Öktem, Hare Sürel",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,1,2
0.0,5.667680105750162,Cengiz Semercioglu ile Bu Gece,1,26,"Sedef Bildik, Ibrahim Erkal, Tanju Gürsu",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,1,1
8.0,1.9,Cengiz Semercioglu ile Sabah Sohbeti,1,26,"Türkan Soray, Bulut Aras, Gözde Kansu",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,1,1
65.0,7.2,Cengiz Özdemir & Ozan Sagsöz ile Kültür & Tarih Sohbetleri,1,12,"Cengiz Semercioglu, Tolgahan Sayisman, Kimya Gökçe Aytaç",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2015,1,1
2600.0,4.5,Cennet Mahallesi,1,16,"Cengiz Semercioglu, Aydemir Akbas, Müge Akgün",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2004,1,1
440.0,6.2,Cennet'in Gözyaslari,1,2,"Ozan Sagsöz, Cengiz Özdemir",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,1,1
0.0,5.667680105750162,Cennetin Sirlari,4,119,"Melek Baykal, Ayten Erman, Alisan",0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,1,3
84.0,4.5,Cennetin Çocuklari,2,36,"Esra Ronabar, Berk Atan, Almila Ada",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,1,2
72.0,4.2,Cesaretin var mı aşka,1,5,"Isil Keskin, Ozan Akbaba, Gökay Müftüoglu",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,1,1
0.0,5.667680105750162,Cesm-i Bulbul,1,26,"Can Bartu Aslan, Ali Basar, Sinem Boyacioglu",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005,1,1
6400.0,7.5,Cesur Ve Güzel,1,8,"Fatih Kenan Gündogdu, Engin Altan Düzyatan, Özge Özpirinçci",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1,1
126.0,6.1,Cesur Yürek,1,26,"Engin Alkan, Ali Atay, Civan Canova",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1,1
0.0,5.667680105750162,Ceyiz Sov,2,32,"Kivanç Tatlitug, Tuba Büyüküstün, Tamer Levent",1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,1,2
416.0,7.2,Cezailer,2,21,"Onur Tuna, Ruveyda Öksuz, Hüseyin Avni Danyal",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,0,2
0.0,5.667680105750162,Chef's Delight,1,26,Tolga Üstün,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023,1,1
0.0,5.667680105750162,Cihad-i Ekber,1,8,"Yigit Özsener, Riza Kocaoglu, Esra Bezen Bilgin",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,1,1
